,state,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),PARTY,PRES PARTY,GENERAL %,GE WINNER INDICATOR,year,white,black,native,asian,hispanic,male,female,0,1-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
501,LA,S0LA00287,,William R.,McShan,REF,D,0.46%,,2010,2771189,1472131,30664,76748,194264,2225070,2319926,61081,252869,306385,307791,324176,340829,334307,298675,276288,288076,323771,329791,294735,245803,179189,134408,102909,77580,66333
502,MD,S6MD00140,(I),Barbara A.,Mikulski,D,D,62.19%,W,2010,3217931,1731700,17314,346331,475308,2799949,2988635,72328,292994,366497,379090,405706,395255,395574,371569,375460,417252,460748,442595,380561,321044,228373,161013,124629,98791,99105
503,MD,S0MD00259,,Eric,Wargotz,R,D,35.75%,,2010,3217931,1731700,17314,346331,475308,2799949,2988635,72328,292994,366497,379090,405706,395255,395574,371569,375460,417252,460748,442595,380561,321044,228373,161013,124629,98791,99105
504,MD,S0MD00440,,Kenniss,Henry,GRE,D,1.13%,,2010,3217931,1731700,17314,346331,475308,2799949,2988635,72328,292994,366497,379090,405706,395255,395574,371569,375460,417252,460748,442595,380561,321044,228373,161013,124629,98791,99105
505,MD,S6MD03417,,Richard,Shawver,CON,D,0.80%,,2010,3217931,1731700,17314,346331,475308,2799949,2988635,72328,292994,366497,379090,405706,395255,395574,371569,375460,417252,460748,442595,380561,321044,228373,161013,124629,98791,99105
506,MO,S0MO00183,,Roy,Blunt,R,D,54.23%,W,2010,4913942,723241,30915,114028,213992,2937438,3058680,75983,313578,390324,397075,422081,414840,403725,375012,365816,380625,441769,444903,392601,336648,257855,194426,155266,119069,114522
507,MO,S6MO00297,,Robin,Carnahan,D,D,40.63%,,2010,4913942,723241,30915,114028,213992,2937438,3058680,75983,313578,390324,397075,422081,414840,403725,375012,365816,380625,441769,444903,392601,336648,257855,194426,155266,119069,114522
508,MO,S0MO00340,,Jonathan,Dine,LIB,D,3.02%,,2010,4913942,723241,30915,114028,213992,2937438,3058680,75983,313578,390324,397075,422081,414840,403725,375012,365816,380625,441769,444903,392601,336648,257855,194426,155266,119069,114522
509,MO,S0MO00241,,Jerry,Beck,CON,D,2.13%,,2010,4913942,723241,30915,114028,213992,2937438,3058680,75983,313578,390324,397075,422081,414840,403725,375012,365816,380625,441769,444903,392601,336648,257855,194426,155266,119069,114522
510,MO,S0MO00407,,Dale M.,Hoinoski,W,D,0.00%,,2010,4913942,723241,30915,114028,213992,2937438,3058680,75983,313578,390324,397075,422081,414840,403725,375012,365816,380625,441769,444903,392601,336648,257855,194426,155266,119069,114522
511,NC,S4NC00089,(I),Richard,Burr,R,D,54.81%,W,2010,6318910,2089219,115801,230152,804833,4656488,4902427,122585,508252,635200,633393,659316,664351,628226,621429,655487,669976,698589,672350,605195,542767,406043,296296,224696,165878,148886
512,NC,S2NC00075,,Elaine,Marshall,D,D,43.05%,,2010,6318910,2089219,115801,230152,804833,4656488,4902427,122585,508252,635200,633393,659316,664351,628226,621429,655487,669976,698589,672350,605195,542767,406043,296296,224696,165878,148886
513,NC,S0NC00160,,Michael,Beitler,LIB,D,2.09%,,2010,6318910,2089219,115801,230152,804833,4656488,4902427,122585,508252,635200,633393,659316,664351,628226,621429,655487,669976,698589,672350,605195,542767,406043,296296,224696,165878,148886
514,ND,S0ND00093,,John,Hoeven,R,D,76.08%,W,2010,605317,9928,37603,7875,13803,341003,333523,9030,35798,40386,39795,47518,59066,49999,41404,37066,38159,45939,50211,46318,36288,26169,20807,18277,15518,16778
515,ND,S0ND00101,,Tracy,Potter,D,D,22.17%,,2010,605317,9928,37603,7875,13803,341003,333523,9030,35798,40386,39795,47518,59066,49999,41404,37066,38159,45939,50211,46318,36288,26169,20807,18277,15518,16778
516,ND,S0ND00119,,Keith J.,Hanson,LIB,D,1.63%,,2010,605317,9928,37603,7875,13803,341003,333523,9030,35798,40386,39795,47518,59066,49999,41404,37066,38159,45939,50211,46318,36288,26169,20807,18277,15518,16778
517,NH,S0NH00235,,Kelly,Ayotte,R,D,60.03%,W,2010,1228240,17173,3605,30931,36923,649638,667234,13021,56415,77436,84196,93758,84636,73495,71561,80997,96558,112852,112724,96992,82790,57725,39861,31787,25080,24988
518,NH,S0NH00235,,Paul W.,Hodes,D,D,36.81%,,2010,1228240,17173,3605,30931,36923,649638,667234,13021,56415,77436,84196,93758,84636,73495,71561,80997,96558,112852,112724,96992,82790,57725,39861,31787,25080,24988
519,NH,S0NH00292,,Chris,Booth,IND,D,2.02%,,2010,1228240,17173,3605,30931,36923,649638,667234,13021,56415,77436,84196,93758,84636,73495,71561,80997,96558,112852,112724,96992,82790,57725,39861,31787,25080,24988
520,NH,S2NH00157,,Ken,Blevens,LIB,D,1.04%,,2010,1228240,17173,3605,30931,36923,649638,667234,13021,56415,77436,84196,93758,84636,73495,71561,80997,96558,112852,112724,96992,82790,57725,39861,31787,25080,24988
521,NV,S6NV00028,(I),Harry,Reid,D,D,50.29%,W,2010,1500742,230470,27121,225814,719137,1364678,1338606,36172,150372,182680,182930,181454,178644,196057,191047,190353,191897,193524,183256,165498,152074,116488,83135,57889,39176,30638
522,NV,S0NV00138,,Sharron,Angle,R,D,44.55%,,2010,1500742,230470,27121,225814,719137,1364678,1338606,36172,150372,182680,182930,181454,178644,196057,191047,190353,191897,193524,183256,165498,152074,116488,83135,57889,39176,30638
523,NV,n/a,,,None of These Candidates,n/a,D,2.25%,,2010,1500742,230470,27121,225814,719137,1364678,1338606,36172,150372,182680,182930,181454,178644,196057,191047,190353,191897,193524,183256,165498,152074,116488,83135,57889,39176,30638
524,NV,S0NV00393,,Scott,Ashjian,TPN,D,0.81%,,2010,1500742,230470,27121,225814,719137,1364678,1338606,36172,150372,182680,182930,181454,178644,196057,191047,190353,191897,193524,183256,165498,152074,116488,83135,57889,39176,30638
525,NV,S0NV00369,,Michael L.,Haines,IND,D,0.59%,,2010,1500742,230470,27121,225814,719137,1364678,1338606,36172,150372,182680,182930,181454,178644,196057,191047,190353,191897,193524,183256,165498,152074,116488,83135,57889,39176,30638
